"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-18",,,"5.14"," 1328"," 2011","0.00",,,"43","71","51",,,"  250","  150",,,,"0.0",,"13.0","14.1",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-19",,,"4.47"," 1436"," 1435","0.00",,,"59","70","47",,,"  260","  260",,,,"0.0",,"13.0","16.1",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-20",,,"3.58"," 1524"," 1445","0.00",,,"63","75","50",,,"  240","  210",,,,"0.0",,"12.1","17.9",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-21",,,"5.59"," 1505"," 1501","0.00",,,"60","72","47",,,"  240","  220",,,,"0.0",,"13.0","21.0",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-22",,,"7.83"," 1442"," 1441","0.00",,,"64","73","55",,,"  240","  240",,,,"0.0",,"17.9","21.9",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-23",,,"5.59"," 1628"," 0050","0.00",,,"65","83","47",,,"  280","  150",,,,"0.0",,"13.0","17.0",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-24",,,"4.47"," 1423"," 1515","0.00",,,"63","78","47",,,"  260","  270",,,,"0.0",,"13.0","17.0",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-25",,,"4.47"," 1540"," 1514","0.00",,,"62","76","47",,,"  270","  270",,,,"0.0",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-26",,,"5.14"," 1649"," 0014","0.00",,,"62","74","50",,,"  260","  360",,,,"0.0",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-27",,,"4.03"," 1525"," 1324","0.00",,,"63","74","52",,,"  270","  230",,,,"0.0",,"12.1","15.0",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-28",,,"5.82"," 1523"," 1521","0.00",,,"64","76","51",,,"  260","  260",,,,"0.0",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-29",,,"5.14"," 1352"," 1352","0.00",,,"59","70","48",,,"  240","  230",,,,"0.0",,"14.1","16.1",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-30",,,"6.26"," 1829"," 1829","0.00",,,"56","64","47",,,"  260","  260",,,,"0.0",,"14.1","15.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-12-31",,,"6.26"," 1451"," 1512","0.00",,,"55","61","49",,,"  240","  230",,,,"0.0",,"16.1","17.0",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-01",,,"5.37"," 2324"," 2240","0.00",,,"52","58","46",,,"  270","  280",,,,"0.0",,"16.1","21.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-02",,,"12.08"," 1441"," 2310","0.00",,,"54","60","48",,,"  260","  360",,,,"0.0",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-03",,,"6.93"," 0046"," 1653","0.00",,,"55","66","44",,,"  350","  270",,,,"0.0",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-04",,,"6.26"," 1342"," 1424","0.00",,,"58","69","47",,,"  260","  250",,,,"0.0",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-05",,,"5.37"," 1443"," 1453","0.00",,,"57","70","43",,,"  220","  240",,,,"0.0",,"15.0","16.1",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-06",,,"4.03"," 1340"," 2118","0.00",,,"57","67","46",,,"  240","  310",,,,"0.0",,"13.0","16.1",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-07",,,"5.59"," 1634"," 1229","0.00",,,"55","63","46",,,"  250","  230",,,,"0.0",,"10.1","15.0",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-08",,,"5.37"," 1459"," 1258","0.00",,,"52","62","41",,,"  240","  250",,,,"0.0",,"13.0","16.1",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-09",,,"4.47"," 1337"," 1344","0.00",,,"54","62","45",,,"  220","  220",,,,"0.0",,"13.0","16.1",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-10",,,"5.14"," 1449"," 1508","0.00",,,"55","62","48",,,"  250","  270",,,,"0.0",,"13.0","15.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-11",,,"6.49"," 1325"," 1305","0.00",,,"55","60","50",,,"  260","  260",,,,"0.0",,"16.1","21.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-12",,,"6.71"," 1443"," 0021","0.00",,,"58","62","53",,,"  260","  150",,,,"0.0",,"14.1","17.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-13",,,"4.47"," 1742"," 1736","0.00",,,"62","75","49",,,"  260","  260",,,,"0.0",,"16.1","17.9",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-14",,,"3.80"," 1337"," 1336","0.00",,,"65","77","53",,,"  260","  250",,,,"0.0",,"12.1","14.1",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-15",,,"5.14"," 1647"," 1557","0.00",,,"66","74","58",,,"  110","  130",,,,"0.0",,"13.0","17.0",,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-16",,,"5.14"," 2204"," 1412","0.01",,,"61","64","58",,,"   30","  160",,,,"0.0",,"12.1","14.1",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-17",,,"3.80"," 1154"," 2053","0.01",,,"63","68","58",,,"  240","  290",,,,"0.0",,"10.1","15.0",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-18",,,"6.26"," 1443"," 1440","0.00",,,"68","76","60",,,"  250","  250",,,,"0.0",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-19",,,"8.05"," 2133"," 2134","0.00",,,"64","71","56",,,"  270","  270",,,,"0.0",,"19.9","23.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-20",,,"8.28"," 1605"," 1606","0.00",,,"63","68","57",,,"  240","  250",,,,"0.0",,"21.9","23.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-21",,,"6.71"," 1510"," 1252","0.00",,,"59","61","56",,,"  240","  240",,,,"0.0",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-22",,,"6.49"," 1751"," 1626","0.00",,,"57","61","52",,,"  260","  230",,,,"0.0",,"12.1","15.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-23",,,"5.59"," 1251"," 1250","0.00",,,"59","65","52",,,"  260","  260",,,,"0.0",,"15.0","17.0",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-24",,,"5.14"," 1556"," 1605","0.01",,,"65","72","57",,,"  260","  260",,,,"0.0",,"14.1","15.0",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-25",,,"8.05"," 1002"," 1002","0.61",,,"60","63","57",,,"   90","   80",,,,"0.0",,"17.9","19.9",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-26",,,"11.18"," 1340"," 1424","0.00",,,"60","66","53",,,"  260","  270",,,,"0.0",,"28.0","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-27",,,"6.93"," 1432"," 0013","0.00",,,"57","65","48",,,"  260","  150",,,,"0.0",,"14.1","21.9",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-28",,,"6.04"," 1546"," 1552","0.00",,,"59","70","48",,,"  240","  220",,,,"0.0",,"17.0","21.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-29",,,"5.59"," 1741"," 1747","0.00",,,"55","63","47",,,"  240","  230",,,,"0.0",,"14.1","15.0",,,,"    1","    1",,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-30",,,"4.70"," 1331"," 1751","0.19",,,"35","59","52",,,"  250","  150",,,,"0.0",,"12.1","16.1",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-31",,,"6.71"," 0547"," 1309","0.02",,,"58","62","53",,,"  260","  180",,,,"0.0",,"14.1","17.0",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-01",,,"5.82"," 1451"," 1516","0.00",,,"63","75","50",,,"  250","  250",,,,"0.0",,"14.1","16.1",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-02",,,"7.61"," 1549"," 1541","0.00",,,"67","79","55",,,"  260","  270",,,,"0.0",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-03",,,"6.93"," 1504"," 1133","0.00",,,"63","75","50",,,"  220","  150",,,,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-04",,,"6.71"," 0940"," 0918","0.00",,,"59","64","54",,,"  100","  130",,,,"0.0",,"14.1","17.0",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-05",,,"7.83"," 1312"," 1320","0.00",,,"62","67","56",,,"  260","  260",,,,"0.0",,"17.9","21.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-06",,,"6.93"," 1727"," 1744","0.00",,,"59","70","48",,,"  260","  260",,,,"0.0",,"23.0","25.1",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-07",,,"6.71"," 1434"," 1531","0.00",,,"60","69","51",,,"  250","  280",,,,"0.0",,"16.1","17.9",,,,"    1","    1",,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-08",,,"7.38"," 1725"," 1724","0.00",,,"64","73","55",,,"  270","  270",,,,"0.0",,"19.9","21.9",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-09",,,"6.93"," 1454"," 2314","0.00",,,"58","61","54",,,"  260","  280",,,,"0.0",,"16.1","19.9",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-10",,,"9.62"," 1620"," 1612","0.31",,,"57","60","54",,,"  260","  240",,,,"0.0",,"23.9","30.0",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-11",,,"6.93"," 1511"," 1509","0.05",,,"56","60","51",,,"  250","  260",,,,"0.0",,"16.1","17.9",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-12",,,"13.20"," 0316"," 0257","0.51",,,"59","63","54",,,"  200","  210",,,,"0.0",,"21.9","28.0",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-13",,,"7.38"," 2328"," 2327","0.39",,,"57","60","54",,,"   60","   70",,,,"0.0",,"15.0","19.9",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-14",,,"8.28"," 1631"," 0138","0.17",,,"60","63","56",,,"  230","   60",,,,"0.0",,"13.0","17.9",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-15",,,"6.71"," 1546"," 1936","0.00",,,"59","62","56",,,"  260","  270",,,,"0.0",,"15.0","17.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-16",,,"10.29"," 1623"," 1826","0.54",,,"55","57","52",,,"  250","  250",,,,"0.0",,"25.9","29.1",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-17",,,"7.83"," 2356"," 0101","0.00",,,"54","58","49",,,"  260","  260",,,,"0.0",,"23.9","28.0",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-18",,,"6.26"," 1426"," 1420","0.00",,,"60","71","49",,,"  250","  250",,,,"0.0",,"16.1","19.9",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-19",,,"8.50"," 1305"," 1034","0.00",,,"66","77","54",,,"  130","   30",,,,"0.0",,"16.1","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-20",,,"15.43"," 1747"," 1746","0.66",,,"57","63","50",,,"  140","  130",,,,"0.0",,"30.0","38.0",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-21",,,"10.29"," 0856"," 0958","1.18",,,"53","58","48",,,"   80","   90",,,,"0.0",,"19.9","23.9",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-22",,,"5.14"," 1449"," 0017","0.00",,,"55","60","49",,,"  240","   10",,,,"0.0",,"13.0","16.1",,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-23",,,"11.41"," 1706"," 1655","0.73",,,"54","57","50",,,"  260","  250",,,,"0.0",,"29.1","33.1",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-24",,,"11.86"," 1619"," 1706","0.00",,,"52","58","46",,,"  260","  260",,,,"0.0",,"25.1","28.0",,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-25",,,"6.49"," 0112"," 1316","0.00",,,"55","60","50",,,"  300","  170",,,,"0.0",,"14.1","17.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-26",,,"6.04"," 1607"," 1622","0.00",,,"55","62","48",,,"  250","  270",,,,"0.0",,"17.0","19.9",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-27",,,"11.86"," 1831"," 1830","0.17",,,"55","57","53",,,"  260","  260",,,,"0.0",,"25.1","29.1",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-28",,,"5.37"," 1323"," 1323","0.00",,,"53","61","45",,,"  250","  240",,,,"0.0",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-29",,,"7.61"," 1412"," 1419","0.00",,,"54","59","49",,,"  260","  250",,,,"0.0",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-01",,,"6.71"," 1352"," 1352","0.00",,,"56","62","49",,,"  250","  250",,,,"0.0",,"17.9","21.9",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-02",,,"7.83"," 1535"," 1534","0.00",,,"57","66","48",,,"  260","  260",,,,"0.0",,"21.9","25.1",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-03",,,"8.50"," 2204"," 2150","0.29",,,,"61","52",,,"   30","  330",,,,"0.0",,"14.1","17.9",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-04",,,"6.71"," 1159"," 2201","0.01",,,"54","59","49",,,"  260","  180",,,,"0.0",,"14.1","17.0",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-05",,,"16.78"," 1524"," 1927","1.14",,,"55","61","48",,,"  260","  260",,,,"0.0",,"33.1","38.0",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-06",,,"6.49"," 1227"," 1226","0.04",,,"50","56","43",,,"  230","  230",,,,"0.0",,"16.1","19.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-07",,,"7.61"," 1554"," 1554","0.00",,,"52","58","45",,,"  240","  230",,,,"0.0",,"17.0","19.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-08",,,"10.07"," 1627"," 1458","0.88",,,"55","58","51",,,"  250","  250",,,,"0.0",,"17.0","21.9",,,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-09",,,"9.40"," 1729"," 1654","0.03",,,"54","59","48",,,"  260","  260",,,,"0.0",,"23.9","28.0",,,,"    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-10",,,"6.49"," 1435"," 1416","0.00",,,"56","65","47",,,"  260","  260",,,,"0.0",,"16.1","19.9",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-11",,,"6.04"," 1620"," 1620","0.00",,,"63","74","52",,,"  250","  240",,,,"0.0",,"17.9","21.9",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-12",,,"5.59"," 1336"," 1235","0.00",,,"61","70","51",,,"  240","  190",,,,"0.0",,"13.0","17.9",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-13",,,"6.93"," 1205"," 1535","0.00",,,"59","62","55",,,"  260","  270",,,,"0.0",,"15.0","17.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-14",,,"5.59"," 1546"," 1546","0.00",,,"57","61","52",,,"  250","  250",,,,"0.0",,"14.1","15.0",,,,"    1","    1",,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-15",,,"7.61"," 1515"," 1359","0.00",,,"59","64","53",,,"  260","  230",,,,"0.0",,"15.0","17.9",,,,"    1","    1",,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-16",,,"7.61"," 1349"," 1349","0.00",,,"59","62","56",,,"  260","  260",,,,"0.0",,"17.9","21.9",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-17",,,"6.93"," 1416"," 1343","0.00",,,"60","65","55",,,"  250","  250",,,,"0.0",,"17.0","21.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-18",,,"7.16"," 1511"," 1340","0.00",,,"62","70","53",,,"  250","  260",,,,"0.0",,"15.0","17.0",,,,"    1","    1",,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-19",,,"6.04"," 1855"," 1855","0.00",,,"61","68","54",,,"  250","  240",,,,"0.0",,"21.0","23.9",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-20",,,"9.84"," 0945"," 1323","0.00",,,"63","72","53",,,"   30","  350",,,,"0.0",,"30.0","36.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-21",,,"10.96"," 1213"," 0047","0.00",,,"63","70","56",,,"  190","   30",,,,"0.0",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-22",,,"8.05"," 1426"," 1452","0.00",,,"60","69","50",,,"  240","  230",,,,"0.0",,"19.9","23.9",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-23",,,"8.28"," 1747"," 1738","0.00",,,"60","69","51",,,"  260","  270",,,,"0.0",,"17.0","21.0",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-24",,,"7.83"," 1549"," 1412","0.00",,,"57","61","53",,,"  270","  250",,,,"0.0",,"17.9","21.9",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-25",,,"8.50"," 1524"," 1534","0.00",,,"57","61","53",,,"  250","  270",,,,"0.0",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-26",,,"7.83"," 1530"," 1557","0.00",,,"56","63","49",,,"  250","  270",,,,"0.0",,"17.9","21.9",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-27",,,"7.38"," 1515"," 1358","0.00",,,"59","63","55",,,"  240","  250",,,,"0.0",,"15.0","19.9",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-28",,,"7.83"," 1439"," 1438","0.00",,,"58","61","55",,,"  250","  260",,,,"0.0",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-29",,,"8.05"," 1530"," 1529","0.00",,,"58","62","54",,,"  260","  270",,,,"0.0",,"17.9","23.9",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-30",,,"6.26"," 1454"," 1419","0.00",,,"58","63","52",,,"  250","  250",,,,"0.0",,"17.0","23.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-03-31",,,"11.18"," 1600"," 1559","0.00",,,"67","84","49",,,"  260","  260",,,,"0.0",,"33.1","38.0",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-04-01",,,"13.42"," 1607"," 1605","0.00",,,"68","77","59",,,"  260","  270",,,,"0.0",,"31.1","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-04-02",,,"6.93"," 1648"," 1658","0.00",,,"63","72","53",,,"  230","  200",,,,"0.0",,"13.0","15.0",,,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-04-03",,,"8.72"," 1530"," 1529","0.00",,,"61","67","55",,,"  250","  250",,,,"0.0",,"16.1","17.9",,,,"    1",,,,,,,"    1",,,,"    1",,,,,,,
